repo,stage,verdict,examined,qualifying,sample_prs,ok,no_test_path,no_verbatim_trailer,too_large,no_source_path
open-reaction-database/ord-data,4,QUALIFIED,12,3,3,3,9,0,0,0
open-thoughts/OpenThoughts-Agent,4,too_few_qualifying_prs,2,0,0,0,2,0,0,0
openIndu/openIndu-website,2,under_stars,0,0,0,0,0,0,0,0
openagents-org/openagents,2,not_python,0,0,0,0,0,0,0,0
opendatahub-io/agentic-ci,3,no_lockfile,0,0,0,0,0,0,0,0
openjny/copilot-eval,2,under_stars,0,0,0,0,0,0,0,0
opensanctions/opensanctions,3,no_lockfile,0,0,0,0,0,0,0,0
openshift-eng/art-tools,4,QUALIFIED,12,10,5,10,2,0,0,0
openshift-eng/edge-tooling,2,under_stars,0,0,0,0,0,0,0,0
openshift-eng/ocp-build-data,3,no_lockfile,0,0,0,0,0,0,0,0
openshift-online/rosa-boundary,2,under_stars,0,0,0,0,0,0,0,0
openshift-online/rosa-gap-analysis,2,under_stars,0,0,0,0,0,0,0,0
openstack-k8s-operators/ci-framework,3,no_lockfile,0,0,0,0,0,0,0,0
opentable/nagios-elasticsearch,2,fork,0,0,0,0,0,0,0,0
oraios/serena,4,too_few_qualifying_prs,4,2,2,2,1,1,0,0
org-ai-assisted/dist-ai,2,under_stars,0,0,0,0,0,0,0,0
organvm/universal-mail--automation,2,under_stars,0,0,0,0,0,0,0,0
oroiael/TradingModel,2,not_python,0,0,0,0,0,0,0,0
osac-project/osac-test-infra,2,under_stars,0,0,0,0,0,0,0,0
osism/container-image-inventory-reconciler,2,under_stars,0,0,0,0,0,0,0,0
osism/openstack-project-manager,2,under_stars,0,0,0,0,0,0,0,0
oss0018/zircon-v1,2,under_stars,0,0,0,0,0,0,0,0
otressler/odori,2,under_stars,0,0,0,0,0,0,0,0
overmind-core/overmind,4,too_few_qualifying_prs,1,0,0,0,1,0,0,0
ozand/eeebot,2,under_stars,0,0,0,0,0,0,0,0
ozgronurkoc/Twmq,2,under_stars,0,0,0,0,0,0,0,0
ozzy2438/EquityLens-Student-Success-Equity-Cohort-Intelligence-Platform,2,under_stars,0,0,0,0,0,0,0,0
paddock-sh/paddock,2,under_stars,0,0,0,0,0,0,0,0
palewire/palewi.re,2,not_python,0,0,0,0,0,0,0,0
pandoscope/agentic-engineering-template,2,under_stars,0,0,0,0,0,0,0,0
pankaj-acharya/azure-ai-foundry-arb-assistant,2,under_stars,0,0,0,0,0,0,0,0
partcad/partcad,4,QUALIFIED,12,5,5,5,2,0,5,0
pass-culture/pass-culture-main,3,no_lockfile,0,0,0,0,0,0,0,0
pastas/pastas,3,no_lockfile,0,0,0,0,0,0,0,0
pathosbuilder895/Orig,2,under_stars,0,0,0,0,0,0,0,0
paulomtts/pyjinhx,4,QUALIFIED,12,8,5,8,0,0,0,4
paulwaite87/atmos-gl,2,under_stars,0,0,0,0,0,0,0,0
pdurlej/mirofish-online,2,fork,0,0,0,0,0,0,0,0
pedrosakuma/aws2azure-showcases,2,under_stars,0,0,0,0,0,0,0,0
percy-raskova/babylon,2,under_stars,0,0,0,0,0,0,0,0
perditioinc/reporium-ingestion,2,under_stars,0,0,0,0,0,0,0,0
peteedoo/agent-code-library,2,under_stars,0,0,0,0,0,0,0,0
pfBlockerNG/pfBlockerNG,4,too_few_qualifying_prs,2,0,0,0,0,1,0,1
pinfada/Baygon,2,under_stars,0,0,0,0,0,0,0,0
piyushchoudhary054/loan-eligibility-lead-management,2,under_stars,0,0,0,0,0,0,0,0
platypeeps/anomaly-metric-creator,2,under_stars,0,0,0,0,0,0,0,0
platypeeps/sd-ai-command-pack,2,under_stars,0,0,0,0,0,0,0,0
platypeeps/se-ai-command-pack,2,under_stars,0,0,0,0,0,0,0,0
plebann/EnergyOptimizer,2,under_stars,0,0,0,0,0,0,0,0
pmrv/fleche,2,not_python,0,0,0,0,0,0,0,0
po-helper-org/poh-infra,2,under_stars,0,0,0,0,0,0,0,0
po-helper-org/poh-issue-agents,2,under_stars,0,0,0,0,0,0,0,0
politeauthority/kio,2,under_stars,0,0,0,0,0,0,0,0
poptart-sommelier/fetchlinks,2,under_stars,0,0,0,0,0,0,0,0
port-labs/ocean,4,too_few_qualifying_prs,2,2,2,2,0,0,0,0
powdrr-io/powdrr-lift,2,under_stars,0,0,0,0,0,0,0,0
powerset-co/powerpacks,2,under_stars,0,0,0,0,0,0,0,0
ppshuX/AIFriends,2,under_stars,0,0,0,0,0,0,0,0
prabhurajvardhan/PMVDI,2,under_stars,0,0,0,0,0,0,0,0
pragmaconflux/titan1,2,under_stars,0,0,0,0,0,0,0,0
prajoria/OpenBB,2,fork,0,0,0,0,0,0,0,0
pranava0x0/vibe-coding-security,2,under_stars,0,0,0,0,0,0,0,0
pratapsurya601-ai/yieldiq,2,under_stars,0,0,0,0,0,0,0,0
pratyansh-agrawal/promptring,2,under_stars,0,0,0,0,0,0,0,0
prbe-ai/prbe-knowledge,2,under_stars,0,0,0,0,0,0,0,0
preloop/preloop,3,no_lockfile,0,0,0,0,0,0,0,0
profrodai/profrodai-resources,2,under_stars,0,0,0,0,0,0,0,0
projectbluefin/actions,2,under_stars,0,0,0,0,0,0,0,0
projectbluefin/bluefinctl,2,under_stars,0,0,0,0,0,0,0,0
projectbluefin/bootc-installer,2,fork,0,0,0,0,0,0,0,0
projectbluefin/lab,3,no_lockfile,0,0,0,0,0,0,0,0
projectbluefin/review,2,under_stars,0,0,0,0,0,0,0,0
projectbluefin/testsuite,2,under_stars,0,0,0,0,0,0,0,0
promptdriven/pdd,4,QUALIFIED,7,3,3,3,3,0,0,1
protagolabs/NarraNexus,2,fork,0,0,0,0,0,0,0,0
protoLabsAI/protoAgent,2,under_stars,0,0,0,0,0,0,0,0
prototowb/proto-gear,2,under_stars,0,0,0,0,0,0,0,0
psegedy/sussed,2,under_stars,0,0,0,0,0,0,0,0
pterw/ScrobbleScope,2,under_stars,0,0,0,0,0,0,0,0
pulkitsinghal/project-firestarter,2,under_stars,0,0,0,0,0,0,0,0
pumpingstationone/deepharbor,2,under_stars,0,0,0,0,0,0,0,0
pvardanis/offgrid,2,under_stars,0,0,0,0,0,0,0,0
pvliesdonk/markdown-vault-mcp,4,QUALIFIED,12,5,5,5,4,0,1,2
pybamm-team/PyBaMM,3,no_pytest,0,0,0,0,0,0,0,0
pypa/pip,3,no_lockfile,0,0,0,0,0,0,0,0
python-social-auth/social-app-django,3,no_lockfile,0,0,0,0,0,0,0,0
python/cpython,3,no_lockfile,0,0,0,0,0,0,0,0
python/mypy,3,no_lockfile,0,0,0,0,0,0,0,0
pytorch/pytorch,3,no_lockfile,0,0,0,0,0,0,0,0
pytorch/rl,3,no_lockfile,0,0,0,0,0,0,0,0
qgis/QGIS-Plugins-Website,2,under_stars,0,0,0,0,0,0,0,0
qianyi-sun/loom,2,under_stars,0,0,0,0,0,0,0,0
qirabot/qirabot,3,no_lockfile,0,0,0,0,0,0,0,0
quadseven/grug,2,under_stars,0,0,0,0,0,0,0,0
qutip/qutip,3,no_lockfile,0,0,0,0,0,0,0,0
r3dbars/nightshift,2,under_stars,0,0,0,0,0,0,0,0
racharlot15/Riftbound,2,under_stars,0,0,0,0,0,0,0,0
radarsimx/radarsimpy,3,no_lockfile,0,0,0,0,0,0,0,0
rafaelghif/antigravity-agents,2,under_stars,0,0,0,0,0,0,0,0
raffaellocantatelli/Claudioterzi,2,under_stars,0,0,0,0,0,0,0,0
raillersing/hahitantsoa-titan-erp,2,under_stars,0,0,0,0,0,0,0,0
ramdhavepreetam/NervaPack,2,under_stars,0,0,0,0,0,0,0,0
raullenchai/Rapid-MLX,3,no_lockfile,0,0,0,0,0,0,0,0
raunosr/ha-amazingirrigation,2,under_stars,0,0,0,0,0,0,0,0
ray-manaloto/dotfiles,2,under_stars,0,0,0,0,0,0,0,0
reactor-team/reactor-runtime,2,under_stars,0,0,0,0,0,0,0,0
realsly2/Orphan-Entity-Cleaner,2,under_stars,0,0,0,0,0,0,0,0
redarchlabs/red-arch-km,2,under_stars,0,0,0,0,0,0,0,0
redthista/flograph,2,under_stars,0,0,0,0,0,0,0,0
reinaldoq/nextlane,2,under_stars,0,0,0,0,0,0,0,0
relomy/dk_results,2,under_stars,0,0,0,0,0,0,0,0
renatobardi/buzzer,2,under_stars,0,0,0,0,0,0,0,0
renatobardi/kubo,2,under_stars,0,0,0,0,0,0,0,0
render-examples/pydantic-agents-workflows,2,under_stars,0,0,0,0,0,0,0,0
repowise-dev/repowise,4,too_few_qualifying_prs,4,1,1,1,0,3,0,0
responsibleai/ASSERT,4,too_few_qualifying_prs,6,0,0,0,6,0,0,0
rfastball/hwpx-filler,2,under_stars,0,0,0,0,0,0,0,0
rhinstaller/anaconda,3,no_lockfile,0,0,0,0,0,0,0,0
rhymion/app-generator,2,under_stars,0,0,0,0,0,0,0,0
richmosko/project_template,2,under_stars,0,0,0,0,0,0,0,0
rigplane/rigplane-core,4,too_few_qualifying_prs,4,1,1,1,1,0,0,2
rishenco/ExtractLayer,2,under_stars,0,0,0,0,0,0,0,0
rithvin-us/wwe-OS,2,under_stars,0,0,0,0,0,0,0,0
rjmendez/loci,2,under_stars,0,0,0,0,0,0,0,0
rjmorales13/6ix9ine,2,under_stars,0,0,0,0,0,0,0,0
rmems/blackwell-kernel-lab,2,not_python,0,0,0,0,0,0,0,0
rmems/grok-ozempic,2,under_stars,0,0,0,0,0,0,0,0
rmems/synthetic-factory,2,under_stars,0,0,0,0,0,0,0,0
rmems/worktrees-hives,2,under_stars,0,0,0,0,0,0,0,0
rmusser01/tldw_chatbook,3,no_lockfile,0,0,0,0,0,0,0,0
rmusser01/tldw_server,2,fork,0,0,0,0,0,0,0,0
robintra/PerfSentinelHub,2,not_python,0,0,0,0,0,0,0,0
robsartin/claude-config,2,under_stars,0,0,0,0,0,0,0,0
rodolfo-collado/Algebra-Lineal,2,under_stars,0,0,0,0,0,0,0,0
rohithkandula19/Ronin,2,under_stars,0,0,0,0,0,0,0,0
ronsse/trellis-ai,2,under_stars,0,0,0,0,0,0,0,0
ros/rosdistro,3,no_lockfile,0,0,0,0,0,0,0,0
rosikand/ctrl-pie,2,under_stars,0,0,0,0,0,0,0,0
rperez93/local-tts,2,under_stars,0,0,0,0,0,0,0,0
rpothin/pulumi-powerplatform,2,under_stars,0,0,0,0,0,0,0,0
rrojasda94/provecho-erp,2,under_stars,0,0,0,0,0,0,0,0
rsitaniya/dev-flywheel,2,under_stars,0,0,0,0,0,0,0,0
ruinosus/dna,2,under_stars,0,0,0,0,0,0,0,0
rundesk-ai/rundesk-cli,2,under_stars,0,0,0,0,0,0,0,0
rvst312/brainiphy,2,under_stars,0,0,0,0,0,0,0,0
ryankmcintyre/trade-ledger,2,under_stars,0,0,0,0,0,0,0,0
ryansinn/metatv,2,under_stars,0,0,0,0,0,0,0,0
ryohma0510/skills,2,under_stars,0,0,0,0,0,0,0,0
ryu111/nova,2,under_stars,0,0,0,0,0,0,0,0
s0914712/taiwan-grayzone-monitor,2,under_stars,0,0,0,0,0,0,0,0
sabrinas01/Flow_Auditor,2,under_stars,0,0,0,0,0,0,0,0
sainijit/edge-ai-libraries,2,fork,0,0,0,0,0,0,0,0
salutaris91/Medienwerkzeug,2,under_stars,0,0,0,0,0,0,0,0
samoletovs/dealScout,2,under_stars,0,0,0,0,0,0,0,0
samoletovs/portaBaltica,2,not_python,0,0,0,0,0,0,0,0
samqbush/copilot-adoption,2,under_stars,0,0,0,0,0,0,0,0
sangmokang/Valuehire_v5,2,under_stars,0,0,0,0,0,0,0,0
sanmi90/GUST-JEPA,2,under_stars,0,0,0,0,0,0,0,0
saroj990/ai-agent-tutorials,2,under_stars,0,0,0,0,0,0,0,0
sarturko-maker/lq-ai-fork,3,no_lockfile,0,0,0,0,0,0,0,0
satishc-dev/maruti,2,under_stars,0,0,0,0,0,0,0,0
sattyamjjain/agent-audit-kit,3,no_lockfile,0,0,0,0,0,0,0,0
sazlin/loadout,2,under_stars,0,0,0,0,0,0,0,0
sbadakhc/amm,2,under_stars,0,0,0,0,0,0,0,0
scardoso-lu/vibecoding-template,2,under_stars,0,0,0,0,0,0,0,0
scenario-labs/skills,3,no_lockfile,0,0,0,0,0,0,0,0
sciensoft/agentic-bootstrap,2,under_stars,0,0,0,0,0,0,0,0
scientific-python/cookie,3,no_lockfile,0,0,0,0,0,0,0,0
scitex-ai/scitex-scholar,2,under_stars,0,0,0,0,0,0,0,0
scotthamilton77/agents-config,2,under_stars,0,0,0,0,0,0,0,0
scow92/HomeLabHQ,2,under_stars,0,0,0,0,0,0,0,0
scverse/spatialdata-plot,3,no_lockfile,0,0,0,0,0,0,0,0
seajhawk/jams,2,not_python,0,0,0,0,0,0,0,0
seanwinslow28/groundwork,2,under_stars,0,0,0,0,0,0,0,0
sebbonit/cursor-attrib-patcher,2,under_stars,0,0,0,0,0,0,0,0
secure-ssid/hpe-networking-mcp,2,under_stars,0,0,0,0,0,0,0,0
seevee/cap_alerts,2,under_stars,0,0,0,0,0,0,0,0
seewoo5/awesome-ai-for-math,3,no_lockfile,0,0,0,0,0,0,0,0
selawood-web/claude-code-generic-guide,2,under_stars,0,0,0,0,0,0,0,0
selinyi123/clipvault-personal,2,under_stars,0,0,0,0,0,0,0,0
sergey-goncharenko/azure-region-monitor,2,under_stars,0,0,0,0,0,0,0,0
sergeyshmakov/mineru-runpod,2,under_stars,0,0,0,0,0,0,0,0
sforero77/CENTINELA,2,under_stars,0,0,0,0,0,0,0,0
shagil786/FigmaForge,2,under_stars,0,0,0,0,0,0,0,0
shelkesays/safelint,2,under_stars,0,0,0,0,0,0,0,0
shenxingy/Clade,2,under_stars,0,0,0,0,0,0,0,0
shipd-now/shipd,2,under_stars,0,0,0,0,0,0,0,0
shmulc8/captain-hook,2,under_stars,0,0,0,0,0,0,0,0
shreyasvp26/EvalForge,2,under_stars,0,0,0,0,0,0,0,0
shubhammeshram44/distributor-os,2,under_stars,0,0,0,0,0,0,0,0
sideeffffect/m365_openai_proxy.py,2,under_stars,0,0,0,0,0,0,0,0
sidxz/cellar,2,under_stars,0,0,0,0,0,0,0,0
siebe41/ZipPatchesLeaderboard,2,under_stars,0,0,0,0,0,0,0,0
simons-plugins/indigo-matter,2,under_stars,0,0,0,0,0,0,0,0
simonszalai/agent-workflows,2,under_stars,0,0,0,0,0,0,0,0
singto1597/prsc_portal,2,under_stars,0,0,0,0,0,0,0,0
sipyourdrink-ltd/bernstein,4,too_few_qualifying_prs,12,0,0,0,0,12,0,0
sjtrotter/EITaaS-Linux,2,fork,0,0,0,0,0,0,0,0
skakumanu/llm-pricing-mcp-server,2,under_stars,0,0,0,0,0,0,0,0
skillberry-ai/cap-evolve,3,no_lockfile,0,0,0,0,0,0,0,0
skye-iley/custom-coding-harness,2,under_stars,0,0,0,0,0,0,0,0
skyview65/web-site,2,not_python,0,0,0,0,0,0,0,0
snfactory/scene-model,2,fork,0,0,0,0,0,0,0,0
snoodleboot-io/prompticorn,2,under_stars,0,0,0,0,0,0,0,0
softwaresalt/docline,2,under_stars,0,0,0,0,0,0,0,0
solvaholic/para-quest-notes,2,under_stars,0,0,0,0,0,0,0,0
sonarmd/workflows,2,under_stars,0,0,0,0,0,0,0,0
soovan7-byte/billing-app-android,2,under_stars,0,0,0,0,0,0,0,0
sorenmat/skills,2,under_stars,0,0,0,0,0,0,0,0
soroushkarahrodi79-oss/snto-smart-tourism-observatory,2,under_stars,0,0,0,0,0,0,0,0
soydiloreto/dilux-development-workflow,3,no_lockfile,0,0,0,0,0,0,0,0
sparlit/forexscalpper,2,under_stars,0,0,0,0,0,0,0,0
spdk/spdk-ci,2,under_stars,0,0,0,0,0,0,0,0
spuentesp/monitor_dm_system,2,under_stars,0,0,0,0,0,0,0,0
srinivasdrona/raptor,2,under_stars,0,0,0,0,0,0,0,0
sriram7737/pramagent,2,under_stars,0,0,0,0,0,0,0,0
ssheleg/super-ux,2,under_stars,0,0,0,0,0,0,0,0
sslivins/BlackDiamondHub,2,under_stars,0,0,0,0,0,0,0,0
sslivins/agora-cms,2,under_stars,0,0,0,0,0,0,0,0
sspeaks/ai-coaching-dashboard,2,under_stars,0,0,0,0,0,0,0,0
stefbach/Scoial-Hub,2,under_stars,0,0,0,0,0,0,0,0
steph-dove/klaussy-agents,3,no_lockfile,0,0,0,0,0,0,0,0
stephieED/Empreinte-politique-src,2,under_stars,0,0,0,0,0,0,0,0
steveash/hitchhikers-guide-to-ai-native-engineering,2,under_stars,0,0,0,0,0,0,0,0
stichtingzino/wpforms_dogbreed_fill,2,under_stars,0,0,0,0,0,0,0,0
still0123/MemoryForge,2,under_stars,0,0,0,0,0,0,0,0
stolostron/agent-swarm,2,under_stars,0,0,0,0,0,0,0,0
stranske/Collab-Admin,2,under_stars,0,0,0,0,0,0,0,0
stranske/Fine-Art-Archive,2,under_stars,0,0,0,0,0,0,0,0
stranske/Inv-Man-Intake,2,under_stars,0,0,0,0,0,0,0,0
stranske/Manager-Database,2,under_stars,0,0,0,0,0,0,0,0
stranske/Orchestrator,2,under_stars,0,0,0,0,0,0,0,0
stranske/Portable-Alpha-Extension-Model,2,under_stars,0,0,0,0,0,0,0,0
stranske/Ready,2,under_stars,0,0,0,0,0,0,0,0
stranske/Travel-Plan-Permission,2,under_stars,0,0,0,0,0,0,0,0
stranske/Trend_Model_Project,2,under_stars,0,0,0,0,0,0,0,0
stranske/Workflows,2,under_stars,0,0,0,0,0,0,0,0
stranske/learning-management-system,2,under_stars,0,0,0,0,0,0,0,0
strikersam/autonomous-ai-agency,2,under_stars,0,0,0,0,0,0,0,0
stsyg/freetier-atlas,2,under_stars,0,0,0,0,0,0,0,0
stuff4ai/context-fold,2,under_stars,0,0,0,0,0,0,0,0
suasonns/sns-emr,2,under_stars,0,0,0,0,0,0,0,0
subactor/subllm,2,under_stars,0,0,0,0,0,0,0,0
subhsubh24/JobScraper,2,under_stars,0,0,0,0,0,0,0,0
subtiliorars-sys/CodeMonkeys,2,under_stars,0,0,0,0,0,0,0,0
sun-data/optika,3,no_lockfile,0,0,0,0,0,0,0,0
sunnah-com/api,4,too_few_qualifying_prs,1,0,0,0,1,0,0,0
swiss-ai/serving-api,2,under_stars,0,0,0,0,0,0,0,0
syam000/Was-It-The-Agent,2,under_stars,0,0,0,0,0,0,0,0
sybil-solutions/codex-shim,3,no_lockfile,0,0,0,0,0,0,0,0
synaptent/aragora,4,QUALIFIED,9,6,5,6,1,0,0,2
syntara-orchestration/syntara,3,no_lockfile,0,0,0,0,0,0,0,0
szolotykh/pykinisi,2,under_stars,0,0,0,0,0,0,0,0
tamnd/tomo-labs,2,not_python,0,0,0,0,0,0,0,0
tamzrod/Librarian,2,under_stars,0,0,0,0,0,0,0,0
tanghyd/wc3-gym-backend,2,fork,0,0,0,0,0,0,0,0
taoq-ai/ziran,4,QUALIFIED,11,6,5,6,3,0,2,0
taurran/kataharness,2,under_stars,0,0,0,0,0,0,0,0
tcprescott/sglman,2,under_stars,0,0,0,0,0,0,0,0
tdistress/ESAF,2,under_stars,0,0,0,0,0,0,0,0
tds-g3-2s2026/udesa-x-platform,2,under_stars,0,0,0,0,0,0,0,0
teatrie/brownfield-ai,2,under_stars,0,0,0,0,0,0,0,0
techtaurant/skills,2,under_stars,0,0,0,0,0,0,0,0
teh-hippo/ha-home-rules,2,under_stars,0,0,0,0,0,0,0,0
teh-hippo/ha-homekit-heatercooler,2,under_stars,0,0,0,0,0,0,0,0
teh-hippo/ha-porkbun,2,under_stars,0,0,0,0,0,0,0,0
teh-hippo/icloud_photos_downloader,2,fork,0,0,0,0,0,0,0,0
tekjanson/Qaymark,2,under_stars,0,0,0,0,0,0,0,0
telleztec/aiform,2,under_stars,0,0,0,0,0,0,0,0
tensorchiefs/tramdag,2,under_stars,0,0,0,0,0,0,0,0
teppei19980914/Michinari,2,under_stars,0,0,0,0,0,0,0,0
teranlong/access-ai-tools,2,under_stars,0,0,0,0,0,0,0,0
terrabit-ro/l10n-romania,2,fork,0,0,0,0,0,0,0,0
thameema/memnos,2,under_stars,0,0,0,0,0,0,0,0
thatSFguy/reticulum-specifications,2,under_stars,0,0,0,0,0,0,0,0
the-hcma/bunnify,2,under_stars,0,0,0,0,0,0,0,0
the-hcma/domesti-bot,2,under_stars,0,0,0,0,0,0,0,0
the-hcma/my-tracks,2,under_stars,0,0,0,0,0,0,0,0
the-monolith-project/EPI-Aetheris,2,under_stars,0,0,0,0,0,0,0,0
thegeeklab/ansible-doctor,4,too_few_qualifying_prs,1,0,0,0,0,1,0,0
thehairlesshorseman/mcp-approval-gateway,2,under_stars,0,0,0,0,0,0,0,0
themg-max/mg-guide-agentic-sales-workspace,2,under_stars,0,0,0,0,0,0,0,0
therealjustsnow/NanoBot,2,under_stars,0,0,0,0,0,0,0,0
thesneakattack/kalshi-whale-poc,2,under_stars,0,0,0,0,0,0,0,0
thestoryportal/arhugula-harness,2,under_stars,0,0,0,0,0,0,0,0
thetimmyman/odysseus,2,fork,0,0,0,0,0,0,0,0
thewoolleyman/livespec-overseer,2,under_stars,0,0,0,0,0,0,0,0
thewrz/plasma-applet-cellsignal,2,under_stars,0,0,0,0,0,0,0,0
thomas-villani/localvectordb,2,under_stars,0,0,0,0,0,0,0,0
tidyedi/x12-tidy,2,under_stars,0,0,0,0,0,0,0,0
tier4/splatsim,2,under_stars,0,0,0,0,0,0,0,0
timerloggedout-spec/termux-monorepo,2,under_stars,0,0,0,0,0,0,0,0
tinyhat-ai/tinyhat,2,under_stars,0,0,0,0,0,0,0,0
tjsasakifln/SmartLic,2,under_stars,0,0,0,0,0,0,0,0
tjwise99/WiseKiosk,2,under_stars,0,0,0,0,0,0,0,0
tlennon-ie/cull,3,no_lockfile,0,0,0,0,0,0,0,0
tleub-ebp/WorkPilot-AI,2,under_stars,0,0,0,0,0,0,0,0
tofitsch/FrequentistFramework,2,under_stars,0,0,0,0,0,0,0,0
tokenpak/tokenpak-staging,2,under_stars,0,0,0,0,0,0,0,0
tomdriley/apple2e-projects,2,under_stars,0,0,0,0,0,0,0,0
tomekmisiun/fastapi-production-foundation,2,under_stars,0,0,0,0,0,0,0,0
tomiwaaluko/risk-weave,2,under_stars,0,0,0,0,0,0,0,0
topoteretes/cognee-integrations,3,no_lockfile,0,0,0,0,0,0,0,0
torbido-hq/cicerone,2,under_stars,0,0,0,0,0,0,0,0
torumakabe/aks-chaos-lab,2,under_stars,0,0,0,0,0,0,0,0
toshikimiyagawa/llm-homelab,2,under_stars,0,0,0,0,0,0,0,0
touhami92/databrick-workflow-sample,2,under_stars,0,0,0,0,0,0,0,0
trader-grim/trader-grims-warehouse,2,under_stars,0,0,0,0,0,0,0,0
travaj24/DynaMeta,2,under_stars,0,0,0,0,0,0,0,0
treehouse-ladder/wikipilot,2,under_stars,0,0,0,0,0,0,0,0
treycwong/calypr,2,under_stars,0,0,0,0,0,0,0,0
troykelly/hermes-voip,2,under_stars,0,0,0,0,0,0,0,0
trsdn/markitdown-mcp,3,no_lockfile,0,0,0,0,0,0,0,0
tsereda/CTDenoiser,2,under_stars,0,0,0,0,0,0,0,0
ttm/music,3,no_lockfile,0,0,0,0,0,0,0,0
tungoldshou/argos,2,under_stars,0,0,0,0,0,0,0,0
tutelarix/math-learn,2,under_stars,0,0,0,0,0,0,0,0
tya5/reyn,2,under_stars,0,0,0,0,0,0,0,0
tyevans/research-team,2,under_stars,0,0,0,0,0,0,0,0
tykeal/homeassistant-hospitable,2,under_stars,0,0,0,0,0,0,0,0
tykeal/pylocal-akuvox,2,under_stars,0,0,0,0,0,0,0,0
tzeng7/evmax-sim,2,under_stars,0,0,0,0,0,0,0,0
uclix-nvidia-sw/runaiRCA,2,under_stars,0,0,0,0,0,0,0,0
udaykanthr/agentchanti,2,under_stars,0,0,0,0,0,0,0,0
umesh4125/panchakanya-oil-stores,2,under_stars,0,0,0,0,0,0,0,0
unic-backend/GalSen-IA,2,under_stars,0,0,0,0,0,0,0,0
univ-lehavre/cluster,2,under_stars,0,0,0,0,0,0,0,0
urruegg/SwissHospitalCapacityPlatform,2,under_stars,0,0,0,0,0,0,0,0
usestrix/strix,4,QUALIFIED,9,7,5,7,0,1,0,1
utkuacikgoz/tcdd-telegram,2,under_stars,0,0,0,0,0,0,0,0
vEnhance/otis-web,4,too_few_qualifying_prs,2,0,0,0,2,0,0,0
vamseeachanta/workspace-hub,4,QUALIFIED,9,6,5,6,3,0,0,0
vamsiramakrishnan/straitjacket,2,under_stars,0,0,0,0,0,0,0,0
vantreeseba/auto_cal_ha_integration,2,under_stars,0,0,0,0,0,0,0,0
vchepurko/vc-context-builder,2,under_stars,0,0,0,0,0,0,0,0
vcoeur/agedum,2,under_stars,0,0,0,0,0,0,0,0
vectorize-io/hindsight,3,no_pytest,0,0,0,0,0,0,0,0
verl-project/verl,4,too_few_qualifying_prs,3,2,2,2,1,0,0,0
verl-project/verl-omni,3,no_lockfile,0,0,0,0,0,0,0,0
vermiliontides/mvt-analyzer,2,under_stars,0,0,0,0,0,0,0,0
vertyco/vrt-cogs,3,no_lockfile,0,0,0,0,0,0,0,0
vgandhi1/agent-forge,2,under_stars,0,0,0,0,0,0,0,0
vicoa-ai/vicoa,3,no_lockfile,0,0,0,0,0,0,0,0
vidanov/ai-ready-repo,2,under_stars,0,0,0,0,0,0,0,0
viewvc/viewvc,3,no_lockfile,0,0,0,0,0,0,0,0
vinayak99-ai/Learn,2,not_python,0,0,0,0,0,0,0,0
viprocket1/harvest-usdc,2,under_stars,0,0,0,0,0,0,0,0
vitalharmony/harmonic-forge,2,under_stars,0,0,0,0,0,0,0,0
vivek-vashistha/harbor,2,fork,0,0,0,0,0,0,0,0
vivekchand/clawmetry,3,no_lockfile,0,0,0,0,0,0,0,0
vllm-project/guidellm,4,QUALIFIED,12,6,5,6,2,0,4,0
voitta-ai/skillz,2,under_stars,0,0,0,0,0,0,0,0
vojtech-stas/project-claude,2,under_stars,0,0,0,0,0,0,0,0
volcengine/OpenViking,4,too_few_qualifying_prs,4,1,1,1,1,1,0,1
vonderheidon/graphify,2,fork,0,0,0,0,0,0,0,0
voyn88/ai-command-center,2,under_stars,0,0,0,0,0,0,0,0
vznh/transmute,2,under_stars,0,0,0,0,0,0,0,0
wadekun/krodo,2,under_stars,0,0,0,0,0,0,0,0
waiff/sreality,2,under_stars,0,0,0,0,0,0,0,0
walangstudio/pair-pressure,2,under_stars,0,0,0,0,0,0,0,0
wangxin/ansible-host,2,under_stars,0,0,0,0,0,0,0,0
warrendt/compliance-iq,2,under_stars,0,0,0,0,0,0,0,0
wattgod/athlete-custom-training-plan-pipeline,2,under_stars,0,0,0,0,0,0,0,0
wbratley/econ.me,2,under_stars,0,0,0,0,0,0,0,0
wdhm/voice_mortgage_application,2,under_stars,0,0,0,0,0,0,0,0
wegofwd2020-hub/pramana,2,under_stars,0,0,0,0,0,0,0,0
weirdapps/plessas-marketplace,2,under_stars,0,0,0,0,0,0,0,0
welbsterhansi/defender,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/authority-lifecycle,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/llm,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/merge,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/new-project,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/repair-lifecycle,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/twin-lifecycle,2,under_stars,0,0,0,0,0,0,0,0
wellmanifest/validation-attestation,2,under_stars,0,0,0,0,0,0,0,0
wepld/wepld,2,under_stars,0,0,0,0,0,0,0,0
werdnum/family-assistant,2,under_stars,0,0,0,0,0,0,0,0
wesleysimplicio/simplicio-loop,2,under_stars,0,0,0,0,0,0,0,0
